"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.178067817405579,0.189597695303855,0.200057346703456,0.199357250974197,0.207246700545727,0.220016904479955,0.220241977518737,0.227681642619265,0.23755649049379,0.240638104215019,0.249781311346165,0.25885217821768,0.263316769907073,0.269881261171542,0.268931024381538,0.277974840570811,0.283496986652172,0.290188675191251,0.295084944755777,0.307450114624402,0.307007131576201,0.316187453362174,0.320297724821455,0.324357108778072,0.330804459493714,0.332834864383165,0.337358806740096,0.345305767515738,0.351482706968732,0.355999815869765,0.357164003369089,0.363176109945898,0.373190419139095,0.372277471828231,0.374258819967441,0.381472337830501,0.383825995459242,0.388631274536761,0.395921087952432,0.392286146371046,0.40348236238274,0.406076286039877,0.407503324504876,0.412866358103446,0.419364748602343,0.422366163092285,0.424335721956474,0.427841420601634,0.429722481033332,0.433244791159436
0.183993216532322,0.192911115962392,0.195382770423069,0.209396796032653,0.207573548208492,0.217299504385262,0.229475099579839,0.234796029019315,0.237697049352504,0.245759355052865,0.248863818789058,0.256275901131053,0.263873133102244,0.268122279109867,0.276032602513637,0.283422138243532,0.286372536625001,0.2916073363706,0.300912046883266,0.303455275040184,0.307975856719562,0.312817462253416,0.321160506262818,0.324612205172743,0.330669877427342,0.333867739082288,0.340697057642796,0.349492955324316,0.354113223658733,0.354572695910032,0.355916972075584,0.364763009511366,0.367770187134231,0.370528315095288,0.380142200708026,0.383919716815262,0.388413982478511,0.394280174022013,0.394228880491604,0.403449470298506,0.404005940707331,0.409256464546256,0.413301307833865,0.416798040625453,0.416435868095092,0.42508939062869,0.427247967177413,0.432839885858467,0.432882847568363,0.436661625638401
0.185509425641409,0.190522594612082,0.202961450480354,0.206330746735909,0.214774897096461,0.222631418333299,0.226805424505063,0.236999766932123,0.241044984673247,0.248999272396518,0.248209526565598,0.257788589211715,0.260022528174353,0.274516953531294,0.2807821748804,0.285690357962956,0.284206174546755,0.291962928867677,0.30283884292755,0.30285932005634,0.311156168061373,0.316340862753661,0.318876870032091,0.328649444113025,0.333339050997595,0.336004535126919,0.338266723275948,0.347395244713946,0.350021368974159,0.356808642839798,0.363931048292186,0.365877826196923,0.369026409660893,0.375434574668575,0.37628231766151,0.389134790298319,0.391538237825625,0.390751000567383,0.39491145699281,0.402818584336616,0.406276000163046,0.40996734026352,0.413786982616402,0.419721787239314,0.421763721406565,0.42185439057093,0.425997303859517,0.432499569086999,0.434674414188059,0.436330973395449
0.191793874725261,0.191718014030417,0.200113053086269,0.209510775736407,0.208588753802792,0.223204802743451,0.227103535935911,0.238070448137107,0.240006423536796,0.250972543415832,0.251094161706924,0.260523261086078,0.265867640667376,0.269067622886252,0.278735096659266,0.283001770130187,0.29079897604225,0.29803939391604,0.299377813896273,0.305390364343933,0.309332494612041,0.318489108869055,0.318680257337055,0.329984976159748,0.337411373475857,0.33730726187244,0.341933132449195,0.349364603286521,0.345923993436938,0.356860132412239,0.360195480391845,0.366592821333223,0.371570985102845,0.376278937839286,0.375441028545143,0.384763003841938,0.39024266105273,0.394569370950313,0.399926220028567,0.398116647805971,0.399918090921291,0.40775863180437,0.410689639501771,0.419897429587809,0.419722172491636,0.421894075164571,0.429454004604423,0.429504149355888,0.435185151833976,0.440514971054162
0.192430422006412,0.190526420289568,0.202070792885005,0.207380041657184,0.222262700553663,0.222997013974004,0.223205729548739,0.238623190113288,0.240197025235646,0.249140516215982,0.25333139529486,0.253430972405681,0.268862494625357,0.276534778939058,0.272081098604603,0.278155645281621,0.290576256650179,0.295096548434282,0.300977085755123,0.309347552842645,0.307589111469212,0.317984293153059,0.320541977325184,0.328779647875882,0.334432874286937,0.338203819920006,0.344594440340309,0.34917223849948,0.356571157185015,0.355135327853637,0.365306671212694,0.366547484150782,0.37173918748066,0.376989264767911,0.378612042592834,0.382745253935349,0.390588704418907,0.394723701985114,0.396545114474371,0.408184547185962,0.405738330674831,0.40999265616914,0.41055825729827,0.416040038019448,0.421847779384552,0.426712079486176,0.433283672898741,0.430887558618949,0.439760219500867,0.4405344739339
0.186196257200961,0.192361961132877,0.200441402904258,0.206283423272282,0.220558112223735,0.225278945951029,0.225810458708288,0.234073284726874,0.244654448927699,0.255424193958665,0.25654345597102,0.264921695730033,0.266248359436744,0.277576702211262,0.278373468104975,0.283776693697674,0.289536107463429,0.300415468207114,0.300527049346363,0.305366872424108,0.315569438178986,0.323040740471593,0.324836297932324,0.32901795097546,0.339288505150008,0.343626318945364,0.345291154919631,0.349338900092889,0.352008492617484,0.359291762005028,0.357554586054911,0.364252456891764,0.373816240221233,0.376789960587949,0.383700083870956,0.382736463693831,0.389313459013002,0.395128858291513,0.394829864202475,0.405035945463787,0.404482267517706,0.412175579374624,0.414782474877474,0.416866411055645,0.421967148871237,0.421228738897389,0.426115254600523,0.433477643797722,0.440029982281546,0.444167403420088
0.191871057956243,0.197422666290618,0.20490026309213,0.210884480905173,0.2165876846934,0.2260347010462,0.234689241704503,0.239072792461145,0.24385266805077,0.249396522276549,0.257182210777102,0.26189053427315,0.265930494786528,0.27608139407983,0.284898438905954,0.286364314741456,0.295988566556581,0.295168514416718,0.305430234508554,0.310012996597865,0.321295372273206,0.321486728945371,0.322467728610666,0.328496908611543,0.337785821972434,0.346060351798139,0.351197282550953,0.351131719105812,0.353770057957035,0.362666463766277,0.363163693528203,0.368837428457443,0.370970818263178,0.377357614782414,0.386574516353229,0.384432707933173,0.392258646162934,0.396382633465216,0.397467985655887,0.397181327098453,0.409802286143339,0.410402739348684,0.415875186068516,0.419895496996831,0.42591443835336,0.427298292232915,0.431473411801684,0.435903339647862,0.437768400600014,0.43735412256507
0.198903089717256,0.195858383911871,0.206371575509763,0.212123587099997,0.222677791308638,0.225701934467184,0.233247781404895,0.240467315093098,0.244388127582006,0.254638796279104,0.255079798356311,0.269688083141536,0.265406757689926,0.272235112813933,0.285208766147931,0.289466619086555,0.294540957688715,0.306570761329904,0.307178552773887,0.308983631191567,0.317363463696498,0.32192188102896,0.320910498524848,0.327132654411018,0.33345122667194,0.339698978411362,0.346959137262996,0.348000752813209,0.363222119192637,0.36306934082419,0.366321778116571,0.372273304040155,0.375407760788739,0.380570642646945,0.384642677022341,0.388471673465399,0.393264366338135,0.395987413202157,0.397688333632549,0.405404417859998,0.406683001346285,0.411048837172589,0.418311655174419,0.423499574337408,0.425852867181118,0.43490220896076,0.435285867558304,0.435709623876076,0.446596018487134,0.443096775779512
0.1875626645125,0.204038984734022,0.20791822548774,0.212014664111588,0.219009706289353,0.226965350370325,0.23125716397649,0.241607519340978,0.244138456894448,0.249134055510221,0.260452617743695,0.267217490886217,0.272281455969844,0.281455343916239,0.283267859724907,0.287351772755106,0.29422054729252,0.300931011031904,0.30643031791242,0.308464694610554,0.320950323250982,0.322185701785791,0.328534454815103,0.336145411000632,0.341422720895455,0.346251252352256,0.349332042866834,0.35087546399709,0.355578953914011,0.362832533049688,0.364975047292066,0.371002269527778,0.37541879746833,0.379702311636772,0.382081922442229,0.388344792503961,0.39499775281546,0.396701662250405,0.406319821063328,0.403887753128249,0.40966650914326,0.409593787969334,0.417790968836821,0.416167270829216,0.422222743998625,0.429205915974471,0.431933087234325,0.434619903797217,0.436595249342411,0.443306061711482
0.197852320616735,0.198042694606529,0.212347939034142,0.217575491547153,0.22321851856848,0.22839119520968,0.238027522579898,0.246675739014091,0.250504107140057,0.254639439264825,0.256054509471144,0.259674278353458,0.270410912381212,0.273349697245046,0.290909838402295,0.286367555075236,0.29437494684686,0.303373326400127,0.304800601606982,0.315550751097113,0.314599339140265,0.323240732903397,0.331843435249335,0.339470275665761,0.33811696273905,0.344543778399852,0.351517678037787,0.356591662649532,0.355529925123241,0.361360174112369,0.364074286854482,0.369490847608763,0.375120240714782,0.374601798026027,0.389773377069096,0.390484268825867,0.396001372434103,0.392752098216401,0.400124087791639,0.40474432299522,0.418944891088127,0.416568758488209,0.418222188265562,0.423764611503073,0.426965267343795,0.424645892599963,0.432161851047558,0.441750913197544,0.440416964374416,0.441924246097215
0.197875787556558,0.203623788795819,0.208574368522238,0.219412897897886,0.22465815980473,0.227906549733005,0.240525066932622,0.248055575686807,0.250563270942597,0.259211721578594,0.262932437651213,0.269800255849538,0.27734640018739,0.275871244304099,0.286212290261783,0.286268829628588,0.29490357069429,0.302307293869465,0.306184626418341,0.312892681814607,0.320101438995547,0.327491740749416,0.329273684939239,0.334703885996889,0.340514662727063,0.347632107856359,0.350396498265652,0.353870704093433,0.357600067967622,0.366544276414067,0.369290789896116,0.372732440924073,0.380579519105057,0.379746172994109,0.383174918912304,0.390609292339163,0.395057925721005,0.395244684818541,0.39881164426728,0.406206761051368,0.414275140196243,0.414036573642505,0.418203338493238,0.420744617725676,0.428112425637935,0.426745390389455,0.436191675185513,0.438165943352554,0.441547139251482,0.44564333156483
0.194820783733222,0.206993552085742,0.207990887143478,0.21379654090582,0.223024400791018,0.23328695524509,0.241937097210423,0.245968352247941,0.249252670501988,0.257086156170229,0.268639202520036,0.268923891810038,0.273293707405295,0.281053411320271,0.287538792078621,0.293697712412992,0.302790320614848,0.305694051004821,0.313199451735218,0.311335172771973,0.321349255514744,0.324139641925348,0.332771081216653,0.331806743684558,0.339661401221814,0.343290129859624,0.352749436153027,0.355842582995,0.364285199816256,0.365693764266719,0.372322966755953,0.382798738140428,0.383715753387538,0.383649140471476,0.385788003813007,0.391772772355564,0.392792077211271,0.402408982340477,0.408518042443313,0.411978269627758,0.408904714298604,0.414398450267558,0.417168564494494,0.42302910837867,0.428386035403687,0.436415981500939,0.439475043844157,0.440346996201045,0.440452034673449,0.451161303207292
0.197401502360686,0.208693974759256,0.210863505094702,0.22062521281242,0.22040597482317,0.232063080597064,0.234992417784021,0.248066662431407,0.256226048838896,0.258555455797492,0.26903873036487,0.266487843098192,0.276764083028846,0.280417840644946,0.289423803163939,0.295550548681239,0.29418043359836,0.308980386229419,0.310012137687204,0.313388833235666,0.32733320582592,0.331068930926188,0.334943320061937,0.337557089481471,0.337884248703686,0.34703625589477,0.349786765494042,0.358317058166662,0.365090573226744,0.364405267617163,0.369763608696446,0.370073389859444,0.381131999416502,0.382841784643721,0.390699912634204,0.396699421721704,0.399798646008566,0.3982304540852,0.405643451395993,0.410815411170207,0.411567013526125,0.412374861148338,0.419711262057936,0.4241087580046,0.431223672098427,0.428003829577676,0.434140070842262,0.438761757392593,0.442120794242739,0.445443385524726
0.20378298775708,0.205901924191149,0.211525277921455,0.225408933863923,0.226772927762351,0.235857352110807,0.243614173032834,0.246667935785504,0.255113770069329,0.261092452584089,0.269124325378973,0.269269788192086,0.278508122266478,0.282103159084607,0.288004370826296,0.294976496277374,0.305351924248885,0.307494314339411,0.310462414040275,0.309301410666981,0.317833740881532,0.324850749700695,0.331850711304118,0.336055210910774,0.343485197630963,0.345885826876819,0.351420019319815,0.352845811599548,0.36204332674797,0.370119874532833,0.367920328007983,0.377202500147504,0.38056999490169,0.380263919652532,0.387290006610919,0.394674914077115,0.397966770674815,0.3972413324,0.40522225236882,0.409031962296621,0.418768732642784,0.417045187736797,0.419625321436524,0.426674523567974,0.430825554041005,0.431782567795974,0.435053907169315,0.441886725246176,0.442619383889351,0.448109797596251
0.196719874426161,0.206661457874488,0.215144131954441,0.217899965358891,0.231211260694989,0.23003242809679,0.235389923200367,0.248539504329911,0.257579126722927,0.262248197458822,0.265308047859858,0.271971299091769,0.279892342499648,0.286648839177214,0.290735756185878,0.295236314253781,0.300473811310749,0.305759927474845,0.316608844684226,0.317686304315212,0.320838537024267,0.330052761099413,0.335355190337126,0.343522081771231,0.348330304422014,0.343406325953957,0.352508784039791,0.360502394948972,0.358837286856725,0.369817171064402,0.368568420991112,0.374522681478463,0.377535310731939,0.382941068019725,0.388088491086431,0.39245824186959,0.400824082855017,0.402378322704323,0.407138728096585,0.411476257564065,0.416663298357939,0.421004536623247,0.419844151020123,0.422424072561188,0.431820526704978,0.430862041020504,0.438781572777627,0.445030145973681,0.447998436160559,0.445540743991691
0.199603649641783,0.206600816181503,0.210740053726512,0.224440347411952,0.229238136116572,0.236369379142963,0.242289171118756,0.251788824819788,0.252306904452697,0.257435589873914,0.268397514878203,0.279839553923759,0.280591714289911,0.28421984583035,0.287196310810233,0.300530224762228,0.304767265353482,0.303527219663823,0.310496285355609,0.31394971615751,0.327348266012786,0.330984676294325,0.338400022385525,0.340756723584126,0.351384684111904,0.348560349195175,0.35381400348444,0.364523991724842,0.363836027724951,0.369559604596735,0.375806105987455,0.37312768062107,0.381522954207234,0.386011852559347,0.393247403218614,0.391676981845515,0.400986154614306,0.405184240213273,0.407455047817364,0.412565135732904,0.415520276288987,0.416564123471343,0.425869963472653,0.427958708482376,0.430154189851883,0.43136617563193,0.439193599792877,0.439667281540953,0.443973501067321,0.447886457313866
