"","T_sim1","T_sim2","T_sim3","T_sim4","T_sim5","T_sim6","T_sim7","T_sim8","T_sim9","T_sim10","T_sim11","T_sim12","T_sim13","T_sim14","T_sim15","T_sim16","T_sim17","T_sim18","T_sim19","T_sim20","T_sim21","T_sim22","T_sim23","T_sim24","T_sim25","T_sim26","T_sim27","T_sim28","T_sim29","T_sim30","T_sim31","T_sim32","T_sim33","T_sim34","T_sim35","T_sim36","T_sim37","T_sim38","T_sim39","T_sim40","T_sim41","T_sim42","T_sim43","T_sim44","T_sim45","T_sim46","T_sim47","T_sim48","T_sim49","T_sim50","T_sim51","T_sim52","T_sim53","T_sim54","T_sim55","T_sim56","T_sim57","T_sim58","T_sim59","T_sim60","T_sim61","T_sim62","T_sim63","T_sim64","T_sim65","T_sim66","T_sim67","T_sim68","T_sim69","T_sim70","T_sim71","T_sim72","T_sim73","T_sim74","T_sim75","T_sim76","T_sim77","T_sim78","T_sim79","T_sim80","T_sim81","T_sim82","T_sim83","T_sim84","T_sim85","T_sim86","T_sim87","T_sim88","T_sim89","T_sim90","T_sim91","T_sim92","T_sim93","T_sim94","T_sim95","T_sim96","T_sim97","T_sim98","T_sim99","T_sim100","T_sim101","T_sim102","T_sim103","T_sim104"
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=75",0.210555301262269,0.188988445574964,0.17215121447156,0.159971332837175,0.170879578639126,0.216302411865488,0.201135821534189,0.188640415356003,0.153545673861291,0.199120813812332,0.177977276438312,0.17624394453744,0.196778471563891,0.186079525002508,0.190639607733435,0.184258954727222,0.194912132212503,0.178156248595212,0.187719517755275,0.17267563902181,0.211585627531289,0.183291730154986,0.183367547288627,0.213420628373566,0.239283660501704,0.219531773939105,0.226906629532269,0.175077745902999,0.227619438888172,0.227415520917119,0.237192544656511,0.219934409674699,0.230853853308521,0.217004953612379,0.239607466490272,0.259580679858373,0.227367839260378,0.236742338590116,0.254035557533848,0.223463694989429,0.24380165102261,0.261508709547209,0.278785559931016,0.252774022410822,0.233372190405939,0.228345514644322,0.24174417859546,0.233516732590424,0.226626745158576,0.230762623941247,0.252374854206685,0.247111621616517,0.242348581734716,0.251873466378088,0.258622505408652,0.257290188992139,0.259139236489569,0.243396837908753,0.260834906737279,0.2777872201407,0.280004570496717,0.290697330467544,0.248016926504685,0.294948580705136,0.266829899992073,0.290723133340212,0.257772429006256,0.264722418906735,0.258339847770116,0.270063827047829,0.258729342649194,0.250524026481026,0.256196814363829,0.29960314302803,0.284339598172373,0.259751452417249,0.269195488267295,0.262624490459688,0.260881180698168,0.291088683292063,0.273331012585504,0.27425232106959,0.287459196701017,0.279427506132074,0.267073876287066,0.307806610144088,0.293034033420087,0.317240629786124,0.315576865996992,0.309676207439309,0.307513605879544,0.295602024492731,0.295485742495982,0.326510342182202,0.334853247127028,0.314409776934017,0.298302945889596,0.328144353298682,0.31761309805378,0.301271446189451,0.313065854726461,0.328433862983254,0.312164291354199,0.318574348758226
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=75",0.210555301262269,0.210640586307483,0.20651474169418,0.217818409572386,0.209739738416382,0.241970525894104,0.238428276135396,0.24609777116438,0.235953500439767,0.256077455035755,0.248317778899429,0.264666151519525,0.287824306774252,0.268629313941763,0.264379457058633,0.24736476419587,0.214181239070052,0.252794862480521,0.265417280925085,0.25188816483327,0.256265795720192,0.249294469101033,0.259162058452068,0.249417362934961,0.259546013037457,0.273032048697045,0.254401653584334,0.244214406067685,0.242335569819656,0.231124258770705,0.229149223571842,0.205837200365464,0.189264300190393,0.205946817849047,0.199466821331759,0.171295494398384,0.169756363778856,0.171187525033624,0.156739314344083,0.174801792492827,0.151539816060463,0.149935003011568,0.127870155039562,0.122848918208677,0.139756903798323,0.125671303040282,0.116388369675211,0.122480164566279,0.117692433659358,0.108384679461278,0.103831204355776,0.0916700779802842,0.07825995615156,0.0855785593527152,0.0860115401124216,0.0852497908271528,0.0824193705252237,0.09160168226931,0.114001271050336,0.113288836087254,0.128472103528104,0.109749326345942,0.125111963695841,0.126431058078991,0.156722856870772,0.155844482883456,0.171991162556859,0.179058871664709,0.175192821690767,0.180939533539746,0.177932715674927,0.18248165287454,0.199208078922793,0.205701299829735,0.202438985884624,0.212558108203418,0.209738959899712,0.215745549767966,0.220797024202682,0.220284875962713,0.214112337645966,0.215471722094022,0.20241240087357,0.213138382127801,0.215451904177291,0.221232112369211,0.212761078273918,0.221153391446845,0.23277128158258,0.228997833292393,0.23979588771241,0.243784151022705,0.246090823485187,0.251760671069983,0.25666592170202,0.256638655747057,0.263972307629627,0.251281208463774,0.271167258706487,0.267652874576911,0.266788202032549,0.268517439542801,0.27193094329853,0.29581918188379
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=75",0.210555301262269,0.199128616434845,0.165118219314896,0.15606924795656,0.185213841437038,0.166976382461432,0.161288860768965,0.186563747826294,0.169733655137417,0.182854977699655,0.193277902997529,0.174971202903449,0.186727673112051,0.152956391624007,0.164185103615093,0.18201074715806,0.138641252903325,0.150578929732268,0.152650806138959,0.155032021081247,0.1683647978064,0.159812808297311,0.166277084365915,0.189707245659855,0.161017139777144,0.174915291894049,0.184871697027881,0.181544330209337,0.184584444020512,0.196551904981508,0.210381952834895,0.199251525241155,0.221716286942397,0.210815487479254,0.202626427885081,0.219453404165955,0.219947266440373,0.231025628966652,0.18942417734792,0.188718713770053,0.179227198991935,0.196497113587044,0.199574278980028,0.198518928555651,0.196972371217865,0.1995562897742,0.168728731303597,0.177117836850075,0.197664806758985,0.182704076254123,0.167950266688163,0.18531886993343,0.158431434876292,0.185205050931298,0.179623744559454,0.161238593889834,0.178294450914846,0.19041425234161,0.19822136327213,0.172788993891406,0.219718339362383,0.195473801885529,0.200056734143617,0.199051309366461,0.214169321791895,0.227787570323813,0.198368596916064,0.210250637500675,0.195920402949185,0.224007595978791,0.231493451316703,0.212694165440855,0.212739744779268,0.239246696838818,0.214254619690774,0.230865024742705,0.250454226258989,0.234407925749271,0.233477350483415,0.224431575839319,0.250135492646354,0.220845937667756,0.206530319673492,0.213440514577898,0.206794230924336,0.234473985911825,0.231177828419323,0.236401838978654,0.228637286574008,0.215209903053428,0.219386888329656,0.22235146712653,0.217397604244379,0.239736914453372,0.252970036706489,0.210168423597253,0.206722462702522,0.221881367686672,0.222293305919133,0.197368048945705,0.224125147393212,0.196278827529223,0.185501752570742,0.213537790353399
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Laplace,cut_r=75",0.210555301262269,0.206068761569452,0.230313270538102,0.212379342428487,0.235873511710213,0.229571978030195,0.224015270057332,0.209572821362888,0.215758943945409,0.256941373408472,0.208411386651208,0.219026199419227,0.205368682160995,0.239189813742195,0.262092879891375,0.268048708869029,0.265017391103278,0.250212646621432,0.249198472850458,0.237808428035247,0.261305295593709,0.311349789140462,0.252964546689372,0.261123555094261,0.262368221353501,0.291937541804693,0.295338761553988,0.293720718080808,0.303876939152578,0.29596295782537,0.284674164946363,0.266455368697191,0.287833251183906,0.306976521428193,0.332330648064216,0.340549705018283,0.303491919482797,0.302494974257769,0.321607781228785,0.309681282685112,0.323825710246306,0.349381815645305,0.328619109540808,0.340783825707996,0.355654361949373,0.344366555634101,0.356362647883643,0.338302394101424,0.307420333668579,0.318702991342844,0.337775258062899,0.326238024448215,0.319160013727383,0.328004062222775,0.325008913522087,0.320016972468476,0.332844485923468,0.325511539972912,0.330885806313327,0.324824114809885,0.348523895859649,0.356605584832503,0.344996796795748,0.331594942260967,0.339795640826833,0.396396517444938,0.397778169519695,0.390908568406669,0.378506536466288,0.367893860753485,0.327926132603869,0.316323394845577,0.34935932348595,0.332832511448175,0.355027049603713,0.35399328110737,0.369126703404632,0.335557848476182,0.365929891245526,0.367531905202303,0.369232830716942,0.382509484195246,0.344439693923389,0.337447426636671,0.352475200051903,0.357645898194996,0.380558586946286,0.373281525969367,0.403492372956029,0.355395557548142,0.378335356477309,0.368739329843385,0.382423220238015,0.39671161922195,0.373786740357646,0.373537394492181,0.411557480798899,0.420283664354165,0.37759388974891,0.383458817832445,0.352654403148226,0.357365794530843,0.368399587232846,0.381111441347773
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Laplace,cut_r=75",0.210555301262269,0.184901614189562,0.214553044213146,0.178326693752349,0.186988375128053,0.17851846639666,0.211215210428927,0.19504277993432,0.187370224941368,0.206683983280619,0.164729832712866,0.22249271257025,0.176901706629461,0.198861998643914,0.207146703221223,0.201058501803235,0.20522532370433,0.212571499508979,0.207667884877346,0.220486350635381,0.226617979784387,0.240926093037998,0.214338703119188,0.25510501906639,0.25871709705009,0.238519567561443,0.229170295436886,0.215607146937138,0.231081643053588,0.257358526382741,0.238154666682952,0.22350398700558,0.240314760637136,0.231686644161341,0.268290836493543,0.263660748851784,0.253302000018961,0.2581861653258,0.27667524640885,0.270029240182653,0.256890714451284,0.309294448358078,0.315835241952158,0.305993327581452,0.286687102324202,0.273814425875986,0.317996378719606,0.297387532961465,0.272238664627076,0.293123702586496,0.290900254529342,0.327227461507616,0.273703129667508,0.297530092283322,0.286886102275142,0.264315778525093,0.276070615084155,0.309968872659964,0.267145408865906,0.296333958253294,0.3281270850418,0.305438526971523,0.30388254238595,0.290237609715865,0.317037345602848,0.290105306176556,0.322097064454043,0.289784713403537,0.316102138408294,0.281104700353637,0.282318586980443,0.278047517638552,0.278709039768197,0.33225496502548,0.315288084324953,0.260547065834262,0.27809934647457,0.306191694323861,0.28889925573798,0.259583873056234,0.308170637820847,0.314643854058428,0.307845248429898,0.333500552560807,0.334216120165565,0.329911601738108,0.310229793852033,0.298479942386566,0.342759134361125,0.323734569492329,0.297336114378895,0.315345015424314,0.305133148674983,0.301775227527771,0.311813683124313,0.339167945086993,0.325427055929048,0.301025067783857,0.313051189046086,0.312214330477172,0.327775651546083,0.320257276593465,0.336800414305508,0.343091435317906
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Laplace,cut_r=75",0.210555301262269,0.217065293157806,0.238685630644471,0.250105555833475,0.253193995617876,0.275295077083439,0.270770724734396,0.291251012894588,0.285026376911093,0.298806826488596,0.295000146886847,0.29038230917504,0.311161477600875,0.308537687921806,0.306252356129374,0.300391516987248,0.288186703699957,0.294232323521418,0.289082378693615,0.28494676263547,0.294709460062204,0.284086049831658,0.282945123341305,0.267147206465483,0.265205680544331,0.270460785423826,0.269523748914578,0.25876259789333,0.255106533590145,0.27491521235199,0.265676889114922,0.268600505338574,0.272900189030999,0.262965470453868,0.248864606964665,0.242968590013449,0.249732545626021,0.254560285397517,0.234256646501559,0.241348735072622,0.242259780181836,0.246298650399692,0.250723576310545,0.245656833560303,0.23911731559541,0.257225204254688,0.263925892775425,0.273266730648667,0.281662500521874,0.307326136261856,0.294567368887887,0.305792876656096,0.316752644216687,0.29731371830375,0.304701746648384,0.306178400147542,0.311916140011367,0.317098735615812,0.320981601505146,0.328797253596703,0.329766230459217,0.338390037443656,0.33503416135752,0.354915930629633,0.357940146021894,0.36598567528066,0.377758280162521,0.381168093167028,0.381557394170434,0.390907445782889,0.383695622823393,0.404267633457676,0.395173216672307,0.381864200894765,0.383437740094496,0.376795338946695,0.378554937568637,0.376590221524876,0.376664127384005,0.371076932099297,0.379521221560446,0.379873619922806,0.37527560128152,0.376435589353851,0.381113850923058,0.383175979756546,0.386542085980563,0.377958034982675,0.393410861091175,0.41257099160608,0.418177106485594,0.417523881841441,0.433743330276312,0.433048670321716,0.452900402670148,0.448811167136767,0.468243457736014,0.501844923174337,0.518184922780595,0.520338822383489,0.528057310877167,0.545883631106203,0.537791849556768,0.53284104246208
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Laplace,cut_r=75",0.210555301262269,0.215124290829262,0.180896164176218,0.149254328655375,0.199325391394341,0.165120786259226,0.196012510763655,0.172762443012527,0.176192795860462,0.166491914873727,0.194081423013245,0.203934639550077,0.183593052878364,0.19129182254325,0.197815035309341,0.192428247480855,0.188914171263678,0.18338429977036,0.174090426324947,0.157312301018946,0.175531463888672,0.224662639423431,0.218050434689341,0.232550524572534,0.212700896098475,0.22130871427158,0.233505361951306,0.227031209075622,0.256278427498104,0.242562371840824,0.235198004529141,0.226602737497279,0.243499776618504,0.229484723029762,0.250124793755364,0.236108721758805,0.220004031260923,0.206794163874157,0.235782651390422,0.226045354719589,0.233396875506297,0.227428499041415,0.255064869096878,0.269638618786699,0.260220154515381,0.257911560508415,0.271287827477056,0.259297110000507,0.277572035103258,0.264070649085393,0.246549210302107,0.253078101080502,0.254372133948543,0.242987405523649,0.247324298171463,0.235321582300986,0.208054445505083,0.214911235944943,0.222125892205972,0.239509173188891,0.233487843434734,0.21245512405775,0.22846320208395,0.214595062683852,0.212921848882381,0.243685762013968,0.228799802742136,0.212017272659458,0.194771545300193,0.217455630737213,0.20925998488653,0.227313794315102,0.23908544888466,0.242605728082005,0.229008092709021,0.258989568206376,0.235169380902127,0.237558001828834,0.219373402684769,0.263153099019137,0.231701230489007,0.251096326547345,0.230503448161689,0.227889527935226,0.210878416173877,0.218496747333242,0.211050290868473,0.210617190915097,0.209247864426605,0.216577706599074,0.230329225395825,0.244959991636191,0.227324141556344,0.24214616354331,0.255709265561465,0.278305224387826,0.256450305223729,0.255547208110313,0.256345168831876,0.255965208878102,0.231551684006563,0.228623341080449,0.244813921343483,0.232827050006342
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=GGD,cut_r=75",0.210555301262269,0.211217789395527,0.22756780175916,0.202708992814518,0.205113855746767,0.221335641255422,0.235366367962295,0.267365247178939,0.2222480409122,0.267445332894696,0.237684188309348,0.201319231535179,0.21466108973306,0.247100934589155,0.248413612486034,0.232447318518561,0.271620282894602,0.272308259513561,0.232305010845103,0.237257644776943,0.277667621867825,0.282869944342032,0.259370456747036,0.259240010697275,0.292792609298951,0.290368827419452,0.294451602332412,0.269255093485456,0.28286844035257,0.284609081253417,0.283481653339813,0.306065009596361,0.311287876668492,0.305244518312643,0.320160564838704,0.326025722700523,0.307049322105929,0.299134207158242,0.335833570365377,0.31218457721712,0.314489763731929,0.33989496426397,0.334459990084879,0.327469826612351,0.343726565534248,0.340534714118235,0.346254236022381,0.34400451957292,0.372848001964886,0.333580539150848,0.34288410108465,0.352665764697516,0.343836533095444,0.324411532328904,0.326567446091836,0.35866056392208,0.335444196411032,0.345904724027511,0.337842079705632,0.347198461664529,0.379264623026988,0.345736552291326,0.324616235068147,0.355730205926725,0.348443357949916,0.369003989482703,0.355368752865037,0.340282975076174,0.35158579896065,0.328061882691501,0.311985101738436,0.307878198644983,0.350583302845022,0.326537293495522,0.365195360711859,0.395667668058705,0.370988920801137,0.352936762266935,0.384481058049883,0.368119992175309,0.361893739947885,0.376851440909188,0.360290557442055,0.34265086171887,0.370963638465935,0.384600915832747,0.38684719067206,0.398668285769051,0.381910249387297,0.362636124736445,0.355298504821118,0.374705104995317,0.375390372009352,0.363710588117394,0.402097166516022,0.38356512855866,0.400955566841136,0.400889692608599,0.405528466052276,0.391241477012955,0.382089264025326,0.381782549848558,0.398834423113908,0.351445436525339
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=GGD,cut_r=75",0.210555301262269,0.177397451711339,0.206050357826839,0.20174109263172,0.220870843184937,0.248475009546802,0.204371528542116,0.210914254614361,0.220104415386789,0.230782138541386,0.193536361961702,0.207260265502907,0.189221650566733,0.246540194338933,0.239811213049889,0.230587613655306,0.261546452496286,0.233201926293678,0.210649585014548,0.231275920716677,0.252638733258192,0.265027078827732,0.234598085238839,0.242486714963752,0.260298968835666,0.269605241878774,0.265334540600822,0.252226686277665,0.251586663092894,0.267030277143495,0.270232728758836,0.280808396972105,0.243985910298382,0.253062735042685,0.302813158510308,0.276460126652433,0.264006521887654,0.275903546044914,0.320800076469623,0.296992476110375,0.275670156230526,0.292941587317051,0.330411648407676,0.334980085198464,0.29861799801656,0.285718125571058,0.301759492708784,0.309733391062963,0.312992452416216,0.284634895380075,0.327788401282931,0.310895314521825,0.316338240725897,0.303779225268927,0.269247263043323,0.314281222711512,0.305625137025303,0.279930544701381,0.293212977546918,0.303391857350805,0.340254587004814,0.310980623285613,0.316619513897714,0.314139467521661,0.306109129564226,0.30464802454754,0.315554777829436,0.301868676009693,0.323295724540606,0.282982724494659,0.315017827185892,0.302716037613497,0.334681752062453,0.325741332112675,0.332193179525081,0.326950751112236,0.330896798205442,0.304183964952078,0.326804066327914,0.331014011258186,0.30866835934785,0.305542841551116,0.327899590430777,0.310095182703382,0.32353188475946,0.329711956978092,0.346680139254705,0.329961165938348,0.368836313379179,0.334249198163377,0.33473070313942,0.314157232424831,0.32725090949061,0.31644039513045,0.317624501885482,0.337622185632462,0.340019615372811,0.342043638994546,0.347275130986322,0.328141364377977,0.345506855926165,0.338973401617424,0.332475968451885,0.33660332691597
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=75",0.210555301262269,0.205167609799802,0.218967044747497,0.23474375002377,0.215777554105434,0.259538113849945,0.274124256483203,0.263467674066003,0.268837924376652,0.24344857466746,0.244677705485152,0.250819700060889,0.258123207400366,0.245298207748115,0.244704379435495,0.255313646970807,0.248696015112037,0.263595747615192,0.259518068826427,0.259590581434873,0.270590009274799,0.275229536362804,0.265278628450678,0.272263959226464,0.286910371046609,0.287461076524824,0.292169566788205,0.29812582615386,0.305727395546203,0.305930934030963,0.317138265978746,0.303411206873195,0.307184905639654,0.293736150308273,0.298779182023555,0.297149062121504,0.317030546189294,0.320531638307013,0.34090856613224,0.346684247388368,0.326335964965642,0.324738912521469,0.308796184464356,0.302174359501968,0.318451254487204,0.302843298032281,0.307259094503556,0.314895588795083,0.317528679247902,0.305723626545485,0.314546325000974,0.298052592081209,0.320909541085702,0.320803355674145,0.304377785153015,0.29460801830282,0.310796786324545,0.315196711155041,0.321414861353069,0.328184039365911,0.310552717723868,0.303352804842784,0.310380190434182,0.299534423541261,0.292733689852129,0.28916532684991,0.293711059366434,0.302280373507077,0.301612190161045,0.281658751905792,0.291603065373255,0.271889121341004,0.267001808766111,0.267887285882124,0.261186048276254,0.259163306303193,0.241370026967605,0.225744925232343,0.222477243307655,0.215420464942333,0.219546561501032,0.194200043266452,0.192616404797014,0.184821237287231,0.17872585580427,0.191439563523947,0.200767188055934,0.209683624476278,0.203880730205412,0.192917176039404,0.193531897209081,0.20570065051858,0.209043683770772,0.205414054363195,0.196814061588904,0.189488201455351,0.188741396076289,0.196451662521089,0.179695179573678,0.176778081955498,0.184450657886834,0.164232573898019,0.163152511629087,0.158786250140092
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=75",0.210555301262269,0.18102856245304,0.190071638253003,0.190731113916218,0.1633770004775,0.191444893201065,0.216407640948535,0.206214079668537,0.148469391053126,0.156128269297735,0.160368531951189,0.173833164349885,0.145465515410711,0.170385757022055,0.16823573030182,0.17905655703578,0.189566053488395,0.196068626869429,0.198822856609445,0.200127050219631,0.214684238230422,0.212313701800642,0.193942572274094,0.196812731531759,0.209046598317153,0.199303860633453,0.207510152828245,0.208394403111714,0.223294251036686,0.203473769164841,0.20292388036488,0.208762907544321,0.21762729562024,0.214751539303889,0.232712526591637,0.207942383748008,0.207820816467414,0.203297088539693,0.239461098567437,0.238908402387561,0.217779050793286,0.200914772804253,0.204134332608072,0.19006259587629,0.184847988724971,0.198434806841737,0.19087392525748,0.20600213434382,0.225039054986686,0.194265984948956,0.193190231852087,0.183341705106071,0.178694392416254,0.185713918371357,0.225518145439098,0.207303973424428,0.192060823053908,0.22973352604361,0.200872818421591,0.239134210741204,0.270891843596844,0.268465445988307,0.266309953668223,0.267860449755792,0.296260399155102,0.284118406322654,0.286491838449657,0.277642152887089,0.289709461847129,0.258973564207212,0.259323140356837,0.251404317531283,0.266274100798135,0.29906494400958,0.273838309226468,0.282122305941849,0.271934021222756,0.270806543740804,0.266151951257687,0.287432535632117,0.281024399009204,0.285402294067162,0.274279572463649,0.253850305752004,0.277351185314906,0.25427700893263,0.238292435947125,0.273263475693693,0.274018545254264,0.243693760139997,0.270537718628687,0.262459503418455,0.265587499354736,0.251053489374986,0.253047724839605,0.277117538460877,0.252326771189307,0.271068386983744,0.26100739310969,0.283735593034373,0.285007799222306,0.273252926347617,0.28742958284801,0.293271011828344
