"input_x","density_x","density_norm_x","density_laplace_x","density_ggd_x","input_y","density_y","density_norm_y","density_laplace_y","density_ggd_y"
0.00121280359391185,86.4724169568853,69.6525415200254,94.253854744717,89.7950099346925,0.00112119820035579,153.193606545371,121.199116802695,146.12257011175,142.420739533015
0.00131472172693297,84.8784781880887,69.440655317489,91.9734521701828,88.2189345992587,0.00118711451832276,149.162926488884,120.426399996409,141.650788649819,137.293358228625
0.00141663985995409,83.2706060276244,69.2069283860559,89.7482222558653,86.644611766285,0.00125303083628972,145.046144873635,119.606263306878,137.315856884878,132.393861297026
0.00151855799297521,81.6642836163772,68.9515858090611,87.5768301398986,85.0747586475279,0.00131894715425669,140.806945951449,118.739744794729,133.113586812722,127.708278627177
0.00162047612599633,80.0726188184021,68.67487290003,85.4579732564165,83.511680520619,0.00138486347222365,136.430278620898,117.827935881269,129.039918594424,123.223923160859
0.00172239425901745,78.5062192944529,68.3770548099551,83.390380554174,81.9573489799932,0.00145077979019062,131.923016581328,116.871979059262,125.090916634095,118.929218169507
0.00182431239203857,76.9731666174271,68.0584161039357,81.3728117340745,80.4134605419052,0.00151669610815758,127.316524417841,115.873065509504,121.262765776684,114.813555636419
0.00192623052505969,75.4843226600253,67.7192603081266,79.4040565051445,78.8814815851662,0.00158261242612454,122.674426625071,114.83243263016,117.551767622135,110.867178848688
0.00202814865808081,74.0390409542029,67.3599094280069,77.4829338585088,77.3626835214654,0.00164852874409151,118.057955383441,113.751361486031,113.954336952335,107.081084085885
0.00213006679110193,72.636360078477,66.9807034390363,75.6082913589317,75.8581708104926,0.00171444506205847,113.529459962374,112.631174185088,110.466998267419,103.446937555671
0.00223198492412305,71.2749107777797,66.5819997508291,73.7790044534993,74.368903624451,0.00178036138002544,109.146403137252,111.473231189791,107.086382428061,99.9570046370007
0.00233390305714417,69.9520739560716,66.1641726460264,71.9939757970266,72.895716436992,0.0018462776979924,104.956989462613,110.278928570821,103.809223400535,96.6040891581459
0.00243582119016529,68.6642614351134,65.7276126950981,70.2521345937872,71.4393334564665,0.00191219401595936,100.997707169318,109.049695210968,100.632355101373,93.3814809317664
