"","T_sim1","T_sim2","T_sim3","T_sim4","T_sim5","T_sim6","T_sim7","T_sim8","T_sim9","T_sim10","T_sim11","T_sim12","T_sim13","T_sim14","T_sim15","T_sim16","T_sim17","T_sim18","T_sim19","T_sim20","T_sim21","T_sim22","T_sim23","T_sim24","T_sim25","T_sim26","T_sim27","T_sim28","T_sim29","T_sim30","T_sim31","T_sim32","T_sim33","T_sim34","T_sim35","T_sim36","T_sim37","T_sim38","T_sim39","T_sim40","T_sim41","T_sim42","T_sim43","T_sim44","T_sim45","T_sim46","T_sim47","T_sim48","T_sim49","T_sim50","T_sim51","T_sim52","T_sim53","T_sim54","T_sim55","T_sim56","T_sim57","T_sim58","T_sim59","T_sim60","T_sim61","T_sim62","T_sim63","T_sim64","T_sim65","T_sim66","T_sim67","T_sim68","T_sim69","T_sim70","T_sim71","T_sim72","T_sim73","T_sim74","T_sim75","T_sim76","T_sim77","T_sim78","T_sim79","T_sim80","T_sim81","T_sim82","T_sim83","T_sim84","T_sim85","T_sim86","T_sim87","T_sim88","T_sim89","T_sim90","T_sim91","T_sim92","T_sim93","T_sim94","T_sim95","T_sim96","T_sim97","T_sim98","T_sim99","T_sim100","T_sim101","T_sim102","T_sim103","T_sim104"
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=50",0.00409238208959794,0.0050778646989094,0.00554814866418848,0.00561340486736299,0.00600331665300999,0.00639516787386647,0.00663492448958729,0.00678807995140526,0.00678988893586119,0.00677932562139817,0.00661566895727068,0.00687654272862955,0.00696531794092553,0.00704697200510062,0.00705799477936641,0.00711226971062888,0.00739808372099823,0.0071618765894173,0.0072741477518255,0.00736684352876177,0.00754238901403595,0.00763499165901181,0.00774133349859274,0.00770082834043254,0.00769414022683507,0.00768030232332387,0.00761969128011272,0.00740922117393788,0.00747537299299181,0.00750982300807965,0.00738542733983663,0.00731594318887792,0.0074052584674946,0.00739188340919812,0.00748728230264216,0.0074649507492926,0.0074232609458299,0.00750306558473339,0.00754742710923081,0.00749043960622521,0.00738730586867269,0.00736756661888964,0.00735063076489542,0.00710048964192006,0.00706352158430424,0.00706447098751452,0.00690219926476002,0.00699215555373033,0.00710519901298071,0.0069457415562763,0.00710974863479264,0.00705929997969631,0.00700108555110597,0.00715412483571222,0.00719867036778365,0.00693540930468443,0.00693327456657392,0.00695895485005334,0.00673846866750158,0.0066854385319547,0.00672354806750553,0.00664589044678026,0.00662443966035736,0.00658174527138126,0.00666672935543243,0.00687695161429174,0.00672405503998348,0.00657063188089674,0.00653238205062648,0.00659273502546853,0.00650755903999297,0.0064323876243126,0.00638208119261584,0.00641015206187646,0.00639343853546006,0.00641918723862658,0.00626300406639063,0.00626988322772643,0.0064262091658841,0.00651506822026092,0.00639013907486979,0.00628284259310707,0.00600927404627302,0.0061002575914629,0.00598407186087479,0.00593134640132246,0.00595424534764083,0.00596478367861828,0.00587038967201817,0.0058335419137172,0.00585616763487681,0.00582069474473531,0.0058032637671929,0.00576005879811843,0.00566074921825825,0.00570870911689112,0.00562720214112283,0.00567094570736699,0.00566292649296455,0.00575780692947063,0.00569029096100988,0.0056385351659299,0.00539740849078143,0.00533622646470071
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=75",0.00409238208959794,0.00475999873799455,0.00485600570576595,0.00478495566191417,0.00503964775089806,0.00494668678379481,0.00502730819005652,0.00519860116059201,0.00502472275617648,0.00501447425130574,0.00495246005549091,0.0050629276374292,0.00524073002088671,0.00534604214887023,0.00520812105647111,0.00513697503439677,0.00529628311747023,0.00522129403837292,0.00510300557156291,0.00522788857435267,0.00523029116652688,0.00549177361431144,0.00513600858519288,0.00527122103189846,0.00530862083780401,0.00504746297482544,0.00503561616354013,0.00490974695849078,0.00508587441106678,0.0051651733826176,0.00500967882759339,0.00484622379675777,0.00485903347583742,0.00501809513123679,0.00514142186653449,0.00498246461377549,0.00486069244468506,0.00485226746404905,0.00494196531095597,0.00484300533454418,0.00481581973716981,0.0048290778276842,0.00479977219898554,0.0048606486642228,0.00459052234443632,0.00468062232080609,0.00471041599050863,0.00472784683217501,0.00477888987587436,0.00483076616412046,0.00476759524622741,0.00472038410391983,0.00466684077779966,0.00475864692276102,0.00457925363359388,0.00462408841617525,0.00451245699860043,0.00462753279101896,0.00457082178674756,0.00450541915830692,0.00451952853640062,0.00442958541264925,0.00437067199227095,0.00443482294795268,0.00451525306000348,0.00450313900885331,0.00443022634205969,0.00446245612206896,0.00455766384049682,0.00443577577890671,0.00430620997439843,0.00402393677599286,0.00398992132527604,0.00407795580165676,0.0040371167017808,0.00410903197192987,0.00416723993535967,0.00403320725494541,0.00400260041489887,0.00409417241664674,0.00408099108776241,0.00404833954062661,0.00394388833187199,0.00389269412002657,0.00396301962911947,0.00384848946525551,0.00388606165057013,0.00388740384048186,0.00395868167535176,0.00384601624133952,0.00378343393223552,0.00372322232715545,0.00384076390500121,0.00380817689848116,0.00375526261053251,0.00364486305936846,0.00370850719571201,0.00377978657874588,0.00366381574141315,0.00367460975003349,0.00366632155745537,0.0035722312146536,0.00363512442308812,0.00362860068016674
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=75",0.00409238208959794,0.00475948915921152,0.00470334561978896,0.00465171720883039,0.00483105998769682,0.00495980355193107,0.00498560524990742,0.00508733645394279,0.00494624005952608,0.00509967400027575,0.00490957142193227,0.00505414169600528,0.00519476835528229,0.00519522847748303,0.00524686507582073,0.00508896276197257,0.00523535047387089,0.00510398543364509,0.00514805773281748,0.00520090220839155,0.00528000055847565,0.00520716983788377,0.00507504541527774,0.00516374302684309,0.00543453720471405,0.00527241728469194,0.00512144876511961,0.00480695353144072,0.00517592113170831,0.00512244909407167,0.00514214400387194,0.00489760496670438,0.0049492705632205,0.00498142328103493,0.00508863241185986,0.00498806514821345,0.00473506045783467,0.00473099772161109,0.00485958596830615,0.00469640709546416,0.00483699925204216,0.00492029760417635,0.00479163226267391,0.00479315057276401,0.00455052160771074,0.00445883365544612,0.00448289138534472,0.00462390403636982,0.00454102782162237,0.00462874773015829,0.00459734226193428,0.00437009597173876,0.00425085131746266,0.00436101529889184,0.00447467779891324,0.00441502415321603,0.00438945506113879,0.00454793713320515,0.00436130522813958,0.00440986059171523,0.00454077725609969,0.00439889305144346,0.00421520564911268,0.00447330565428248,0.00442945170667023,0.00431102549311817,0.00432301512622258,0.004257434757835,0.00425914449185124,0.00422497043504182,0.00418187188101873,0.00414424479925977,0.00383615889917079,0.00396160476992418,0.0039183575624757,0.00401758749644941,0.00406677264396314,0.00393737326562758,0.00385829600280747,0.00410000204236699,0.00386920865155542,0.00396703085792522,0.00396920751175122,0.00377799944647786,0.0038256539827376,0.00395087462709138,0.00373968063904505,0.0037838803902217,0.0037359164461142,0.00371385824659973,0.00368823473362169,0.00370234128301846,0.00375593840402059,0.00371278361916199,0.00358481479614311,0.00363748748978215,0.00358189359421004,0.00356669148183924,0.00340822561760286,0.00350353637302145,0.00353878541934583,0.00343490805998182,0.0034168269306177,0.00343723288997383
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=75",0.00409238208959794,0.00566471723670544,0.00640030824072578,0.00697968325532032,0.00730717286769685,0.00765052988498074,0.00788683226773123,0.00808952745500888,0.00836357598520683,0.00851640965659895,0.008422110436932,0.00853656982709407,0.00901564942848402,0.00900174007722479,0.00921208793915308,0.00922216548032882,0.00910811812984422,0.00906714462262834,0.0094671641390989,0.00937929824597097,0.00951003213356614,0.00954804581720491,0.00959693756591557,0.00980298143981001,0.0100539713611492,0.010075135291101,0.0100793500563932,0.00982758379431497,0.0097338899448428,0.00962692798643136,0.00971677938608449,0.00950793037102131,0.00933805317524412,0.00938177466511193,0.00944048571920722,0.00931010681848549,0.00923665907445102,0.00912752812849339,0.00882780021546591,0.00884522996024702,0.0086532290210704,0.00862482703637099,0.00841406975793668,0.00845120453316882,0.0085523301041775,0.00841621547429206,0.00824250104038688,0.00819000612959599,0.0081288753867871,0.00795713729994209,0.00795021018738867,0.00786269969538491,0.00760405962287599,0.00753856207785071,0.00760297989009894,0.00744880528219483,0.0072994435894288,0.00747467643065447,0.00751563138405045,0.00750633297043647,0.00749730147431959,0.00742261991083349,0.00750333686653434,0.00745746123257131,0.0075248542525026,0.00752183803276621,0.00761667113436875,0.00763464216541474,0.00767398025021261,0.00772297290129858,0.00775534124942968,0.00784077035307758,0.00790420770928361,0.00791128189412204,0.00789126125885053,0.00787842165646698,0.00800537638801506,0.00810370015329013,0.00808977516984935,0.00823661981542269,0.00829145348949465,0.00828773446914494,0.00835530873607826,0.00829757062434172,0.00824023027070855,0.0082906600527875,0.00817544417363706,0.00810038623872972,0.008147053151129,0.00802438966625618,0.00800071023408992,0.00786484715527513,0.00797456840387672,0.00788820652950268,0.00786586359656527,0.00778638781847071,0.00789163820296695,0.00789411307225673,0.00803139532991448,0.00787776346951423,0.00787822738142947,0.007842381490107,0.00783391006782001,0.00794677783157383
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=75",0.00409238208959794,0.00499888785371599,0.00508316187165257,0.00525886787161369,0.00556997078288875,0.00551614549252513,0.00567307633364572,0.00602903216323728,0.00596210435409912,0.00590254096350659,0.00584110574384841,0.00595003739942568,0.00619105103519534,0.00608082302943285,0.00621590738184495,0.0063489228816846,0.0060978002487532,0.00618431507121187,0.0063254801776783,0.00646019329878735,0.00634378909439499,0.00648506370326485,0.00638878122955099,0.00663766563644962,0.00672452691124011,0.00668540386121041,0.00668674231378039,0.00650156621647091,0.00661227402942828,0.0065901755474793,0.00651899290080749,0.00630404070332998,0.00652932095978539,0.00649155393203766,0.00634041140289013,0.00640245007623393,0.00644524828282804,0.00634545540991507,0.00615182260829622,0.00605091050466251,0.00595705519392958,0.0059892622097211,0.00583757015868794,0.00587575052918211,0.00570082148504011,0.00578135135944436,0.00561919306592296,0.00576200821392408,0.00577622832887176,0.00578034743776051,0.00560353252014686,0.00552453683985641,0.00551755240389615,0.00550766860659802,0.00557937596555155,0.00531122593434461,0.00527091472418757,0.00544988666816967,0.00523888758992217,0.00521500819833823,0.00535688485114171,0.00519572429313713,0.00514576760369215,0.00512588789528298,0.00523366743158261,0.0053016368945992,0.005222922476754,0.00522511447525386,0.00513425283018125,0.00518197305295562,0.00524609169435118,0.00521849808113029,0.00519368075324428,0.00520717702645825,0.00513836727928949,0.00518179218587754,0.00528112169371745,0.0052711833521406,0.00515985581369718,0.00522813692045821,0.00523518763255069,0.00516868632169867,0.00515163123004205,0.00509116724924307,0.00502169052451992,0.00509567224509509,0.00496994609861785,0.00496653456028689,0.00486248242605163,0.0048574264472521,0.00477673145509964,0.004798537436465,0.00477320468214811,0.00472319341009873,0.00479037165747729,0.00465733905741652,0.00462802078453348,0.00470295066020355,0.00448451496410338,0.00443795499363716,0.00458618189862373,0.00435849964659465,0.00433880164475427,0.00447803349256683
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Laplace,cut_r=75",0.00409238208959794,0.00456942997122813,0.00454969539652556,0.00460984168821573,0.00472925590338478,0.00473222824190278,0.0048047035267481,0.00482448828551301,0.00483295166547171,0.00486480280169548,0.00465425325094182,0.00485903399435353,0.004881762975958,0.00521104094021817,0.00530540903857217,0.00517543651994829,0.00531108555438671,0.00514470662327899,0.00496969114803888,0.00515468090885244,0.00527195636641145,0.00548336084184512,0.00486610870904212,0.00499313098624287,0.00521177155262451,0.00517282225040197,0.00517444995380768,0.00506843325557102,0.00508795716162449,0.00508285283165929,0.0048724591245967,0.004658661166098,0.00475514949700669,0.00492069480038039,0.00511383892602666,0.0050840844748259,0.00484759458872725,0.00476254880926344,0.00487687328760354,0.0046596259451526,0.00479742405517325,0.00481996302765971,0.00466796410342182,0.00482547511754059,0.00468972977764995,0.0047328496900135,0.00451421211265421,0.00461026107542269,0.00451473915195882,0.00455355810475232,0.00454906220837689,0.00442534343350652,0.00426252869554089,0.00432654381052654,0.00428384903453816,0.00423328130864599,0.00409606176473791,0.00434701102490162,0.00433075089045875,0.00419044134279694,0.0041706779299404,0.00408310727278655,0.00405143937671886,0.00406729619714933,0.00419727760703862,0.00434519156627882,0.00436295912054743,0.00426993414825045,0.00430369078159974,0.00418797756719004,0.00384002507486825,0.00376363639812062,0.00376466867587141,0.00377235205718886,0.00383720801750822,0.00384075885070853,0.00398822516066715,0.00377117871426448,0.00376331700249281,0.00369074409730226,0.00377384711675413,0.00390605835284075,0.00368995041480112,0.0035918733015443,0.00364331746411582,0.0037062389399756,0.00357172715271047,0.00361245879884457,0.00368258258668421,0.00361795162492184,0.00356580595280517,0.00359252742644288,0.00368181346043138,0.00359475516219417,0.00348561806076829,0.00345664472344074,0.00351450661641926,0.00346698541034759,0.00333155732975281,0.00335609987734487,0.00313231913725079,0.00316936977988937,0.00316706672307794,0.00325033169726365
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Laplace,cut_r=75",0.00409238208959794,0.00436883642885537,0.00460278218713506,0.00442572280222061,0.00454069103022754,0.00458316884999246,0.00475881876921398,0.00488903203439745,0.0047105613385027,0.00479794484189525,0.00456720087273921,0.00493426069910414,0.00482660314024827,0.00481749772970299,0.0049157640247161,0.00485038082076681,0.00494393427031316,0.00497968961405732,0.00484573439511432,0.00514125785778968,0.0050526817966783,0.00511369224251337,0.00489795959568555,0.00487897820435942,0.00513741653571206,0.00484962581444623,0.00490184845339061,0.00473033534423806,0.00488041058669422,0.00494109817931439,0.00471505756537022,0.00456839932032088,0.00448465811460581,0.00469923209895443,0.00481384914531554,0.00466205603714762,0.00458837516789472,0.00461186376317784,0.00472065274331972,0.00461335566325706,0.00456697933490306,0.00479007898181143,0.00453229455731159,0.00463679765237475,0.0043985188938436,0.00440568215794395,0.00441354912299201,0.00451081094746813,0.0043159658637135,0.00456134236790589,0.00432326866829497,0.00441327175903052,0.00424021742938744,0.00432075616180758,0.00428179137208482,0.0041623439411456,0.00407226028518088,0.00436032952546932,0.00392485875076952,0.00406463491470711,0.00429805435889854,0.0041667083645491,0.0040272370514248,0.00394777584049033,0.00411613741280092,0.00393675773722296,0.00400912096183097,0.00398289146768391,0.00420107516207146,0.00403881904880815,0.00378397550724307,0.00380122550569292,0.00374086284677929,0.00380842158894829,0.00369125162280255,0.00372918991708352,0.00371584680339428,0.003719867377035,0.00363135705474913,0.00362552281377595,0.00366013391909909,0.00360876000177479,0.0037419565082203,0.00364783142387459,0.0035487411997221,0.003501697105366,0.00344016993567557,0.00342471780704127,0.0034543465758663,0.00347657955411189,0.00349494933803353,0.00345983039278584,0.00330651613863935,0.00326750000234838,0.0032466184763564,0.00323567114177332,0.0033343008239218,0.00320486552751152,0.00316852137757753,0.00321761454185129,0.00319349196370853,0.00304936247310778,0.00321992829783135,0.00320787101205991
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Laplace,cut_r=75",0.00409238208959794,0.00554394475696649,0.00642286388861433,0.00704962844430176,0.00748551397418668,0.00799717841633086,0.00829063416462004,0.00873264088190404,0.00883533853460886,0.00923221983090839,0.00940333017859156,0.00962483042014263,0.00999922916489032,0.0100282849932715,0.0101420879901147,0.0101431604385987,0.0102333249295434,0.0102805069224024,0.0104035334379463,0.0104919659148007,0.0105872293470596,0.0104357996913039,0.0106069310566728,0.0106698177533021,0.0106319737332577,0.0107595917997626,0.0106033923555471,0.0105466318635762,0.0105264038700945,0.0105919582109838,0.0105901927230668,0.010486972756448,0.0104081622330408,0.010350121170866,0.0102701532960735,0.0102819379786321,0.0101211846037904,0.0101468435387123,0.00998596986105386,0.00993772250831542,0.0100368943581871,0.010010619926108,0.00993842478323443,0.0097036003041962,0.00959924572833428,0.00971621801385165,0.00965179109163384,0.00954154169583186,0.00960399163091752,0.00951137257504595,0.00941904052366917,0.00943365418298591,0.00933148126153307,0.00936625522828069,0.00946986143185797,0.00934406626501425,0.00930963960561377,0.00932208310518454,0.00924808079427402,0.00926785138971768,0.00916785245672541,0.00906654271657414,0.0090519994927207,0.00895603445338332,0.00896631246351114,0.00901710414066572,0.00922922079793864,0.00920298744823484,0.00907784843412204,0.00919775548468769,0.00920838744572545,0.00914056093900058,0.00905476663827059,0.00899985592849912,0.0089522312889409,0.0091066294933695,0.00903356622896948,0.00896775122091722,0.00886659311643223,0.00890386237367322,0.00891188862537419,0.00896083311877207,0.00893278831545169,0.00900587312537282,0.00903025756312896,0.00897610586609094,0.00881976498238791,0.00887921952458568,0.00890851348932725,0.00899382595804224,0.00902712089383387,0.00894152995242002,0.00903969003113486,0.009043494070921,0.00912893488167055,0.00910181225478919,0.00917621212696665,0.00920739810366157,0.00916925097465781,0.00927472117202755,0.00933540964925606,0.00944470647375676,0.00919578997936218,0.00910633545717703
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Laplace,cut_r=75",0.00409238208959794,0.00492317344841132,0.00496143879178282,0.00520123436068036,0.00551518861202133,0.00540445180350205,0.00572979989918582,0.00576659209232891,0.00581540348278814,0.00591939420578022,0.00609816038692116,0.00623194310918838,0.00632463679669883,0.00651465943816091,0.00639881884308299,0.00631504638964183,0.006370451810249,0.0062172944177067,0.00623778684559374,0.00611447597772267,0.00627211004087149,0.00665384503182107,0.00639547427117697,0.00674351740014548,0.00657707868267416,0.00665994749360699,0.00645749223823566,0.0063240734119977,0.00658537176278238,0.00636248978488758,0.00627832122070271,0.00619345579664839,0.00626040270522587,0.0063523898446358,0.00625747918026876,0.00626858777698615,0.00598940607752341,0.00600626999370093,0.00605210129965184,0.00606000379127152,0.00603456179660507,0.00612965577983927,0.0061643558822383,0.00625302670640268,0.00617084244571939,0.00600795684307296,0.00597785083482893,0.0060386032461672,0.00599107868838859,0.0060568762368556,0.00597669605528324,0.00586933073430236,0.00589949139032846,0.00582623155500377,0.00573949382496042,0.005685057742995,0.0054808206512415,0.00561638881360641,0.00567251836058644,0.00564586286226681,0.00553861880661861,0.00543689924418474,0.0054349998499858,0.00538108282282302,0.00541027087748943,0.0054886290508855,0.00544442937501418,0.00536459192592961,0.0051981942591355,0.00530442027745874,0.00521499069653018,0.00525006977660971,0.00525918571146379,0.00520709276400956,0.00515328043238077,0.00527208914553764,0.00529454951428864,0.00516302222533905,0.00500933563423814,0.0052636146482926,0.00514276279565321,0.00512575019453766,0.00495185413220772,0.00487600357720909,0.00492806791364395,0.00491048748204057,0.00488299014689914,0.00475840968703415,0.00478051469873578,0.00479101841601441,0.00472679831946137,0.00480421214450426,0.00467155297028137,0.00462188678924616,0.00464245745622984,0.00468058616164182,0.00466591268427804,0.0047538806359237,0.00461037358944552,0.00461654148105549,0.00452040252007054,0.00452527251265181,0.00462070919864942,0.00444983676877174
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=GGD,cut_r=75",0.00409238208959794,0.00452799538171656,0.00453807787542805,0.00440416817886461,0.00455937164715403,0.00472956090922168,0.00480486875036609,0.00503028569323436,0.00486635200342136,0.00485355563547034,0.00475855884758643,0.0047924702001278,0.00479680440960851,0.00502517800312008,0.00509807654093989,0.00496462398350402,0.00528086503165016,0.00503086566228329,0.00479306754314103,0.00508587653203221,0.00524054821511821,0.00528951167012189,0.00489074825756492,0.0049549996120776,0.00517954462637119,0.00493998270685439,0.00497022611115705,0.00496557160975813,0.0051039772978121,0.00501651754505799,0.00489826272151966,0.00474911205304816,0.00483639811494729,0.00477065022827998,0.00498136722989307,0.00498032803391634,0.0047360303346508,0.00474525165193174,0.00480896852543497,0.004512244657211,0.00462635304571911,0.00463171474344884,0.00473609192102765,0.00475909096212499,0.00451594345699147,0.00449322614674276,0.00443466809164577,0.00451093207054855,0.00454519904444865,0.00454407915554756,0.00437537956360192,0.00428084118786861,0.00424563013419594,0.00427569252169693,0.00425515849384857,0.00430884313348869,0.00417890180381162,0.00432347690001802,0.00410251791831247,0.00410890583397182,0.00431291326642834,0.00415921304507362,0.00407089678170945,0.0041253143102628,0.00423438283240291,0.00425424774703574,0.00419782325002941,0.00407226953660892,0.00409823214577296,0.00408123111656797,0.00385367909225968,0.00372368185880643,0.00377171949646752,0.00373862493772957,0.00382395083124407,0.00394650173034255,0.00385257420237666,0.00388943952883006,0.0037362049390521,0.00369010731685076,0.00375091190046126,0.00389116974007155,0.00369601920983344,0.00358515837711262,0.00372234734563516,0.00363035739902993,0.0036631172508582,0.00364053936314117,0.00360429437771285,0.00357368049757533,0.00340073826182813,0.00352697338468444,0.00342636848433312,0.00342124974853594,0.00345665229099403,0.00339845029395021,0.00337048512890804,0.0033511236126993,0.00324275087104038,0.00329942166295732,0.0033172203158148,0.00318206220593992,0.00323988703168243,0.00310151595963484
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=GGD,cut_r=75",0.00409238208959794,0.00423628445758057,0.00444547366611467,0.00440588524243257,0.00470393417306944,0.00458221571668477,0.00462247738398664,0.00475390462402036,0.00475524067888016,0.00477993228834093,0.00455902339262651,0.00475289522992972,0.00474562110244364,0.00495163538457052,0.00490332939122569,0.00494371305224358,0.00503052210088981,0.00477127019226257,0.00473304284322295,0.0050125397294396,0.00514876181823104,0.0052306292809229,0.00488204048540868,0.00485763353057926,0.00511000320361389,0.00488031831073855,0.00496853281677741,0.00467497470591919,0.00494545668387059,0.00484948037670783,0.00469037541344133,0.00455304449662893,0.00453013679190446,0.00457144779032768,0.00481433363855347,0.00467847068459985,0.00460960648483272,0.00444496590813847,0.00465642950130086,0.00437198246655655,0.0045197059263411,0.00457413789813111,0.00455392667320927,0.00473228798181037,0.00435295582274536,0.0043507600374151,0.00420973629790622,0.00437638606500045,0.00435556668668839,0.00426124806801044,0.00439224678379692,0.00428450136988796,0.00426992427264756,0.00434823837063865,0.00415213776113147,0.00422177023306126,0.00415157792893878,0.00421890844950642,0.00401340709769754,0.00403232648238097,0.004130394495724,0.00399504769504621,0.00407660197125475,0.00393963698373564,0.00407957432347594,0.00403715554352864,0.00402433988475198,0.00396033804127616,0.00411081730618303,0.00396727110526489,0.00389064381036715,0.00386823187292904,0.00374359468924843,0.00369508256461621,0.00366083116294112,0.00372633924541354,0.00385800982497567,0.00370967741168486,0.00373424556189561,0.00368087895548447,0.00362081355805152,0.00364020931261935,0.00357679835075354,0.00358110916058506,0.00353452561286019,0.00346111884114717,0.00343720469564174,0.00341631093416462,0.00356524241066401,0.00336210730489576,0.0034048332904949,0.00339258564134111,0.00336205771146297,0.00328689243086928,0.00309508024199904,0.00321078082463606,0.00320572208893212,0.0032693918926445,0.00319131532684545,0.00322303380996783,0.00329925379806256,0.00306628884319136,0.00310674422206774,0.00304790756467911
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=75",0.00409238208959794,0.00553048680753047,0.0062336710487336,0.00680100150874859,0.00713612903253496,0.00747640656816066,0.00793269504201177,0.0083189328684128,0.00846366523669455,0.00853675206543422,0.00862979718264911,0.00888262583621389,0.00892423256851601,0.00919193464139409,0.00931018923903941,0.00928023059265098,0.00933251580811812,0.00954133230319431,0.00943751908591996,0.00951710358412662,0.00966682608782625,0.00975538283844662,0.00960846525616435,0.00969007247105848,0.00995102365858658,0.0100045508895838,0.0100656717272582,0.0100928202174739,0.0100889831955208,0.0100673528182805,0.0100694557022404,0.00995297312147957,0.00997040826354493,0.00983468992227248,0.009811202051773,0.00988453352567627,0.0100684964273577,0.0101227318555401,0.0101334198459034,0.0100985659400465,0.00999331625523583,0.00998590609970573,0.00982203160995538,0.00968821983978648,0.00972739993380944,0.00987960821792208,0.00982323137630199,0.00995156925863424,0.00990223286987916,0.00983320798998727,0.00981328672546625,0.00963129760223608,0.00956490848282786,0.00973006644528481,0.00982030267931366,0.00973460142321677,0.00976092673102193,0.00981618284375843,0.00977927755167794,0.00977551757950293,0.00954968159329726,0.00962053182645651,0.00951786897307307,0.00947666633147604,0.00939728368120775,0.0093444430646397,0.00932405721245274,0.00926262652143389,0.00930683294918133,0.00926712182744213,0.00909861609668302,0.00895077120650047,0.00886435054179846,0.0088288777359348,0.00872064914020844,0.00871452127105513,0.0087262711871259,0.00871678894337835,0.00851234593458212,0.00854705590857999,0.00844699395196872,0.00843132310669411,0.00841146687478423,0.00836077408899447,0.0082392611340975,0.00825309999488862,0.00823267559826101,0.00812016935007509,0.00799407505703681,0.00783246057351569,0.00770201650266968,0.00771125052758048,0.00769795715383052,0.00761688244568789,0.00760282676684181,0.00753894625562426,0.00745929006043838,0.00751444131597791,0.00752280725689583,0.00752467894700616,0.00765262809271268,0.00764020939617385,0.00765627983337334,0.00763547303992493
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=75",0.00409238208959794,0.00471941931450779,0.00496804570382154,0.00517113952840037,0.00525047127267808,0.00531170738630006,0.00561744364364783,0.00585143918753446,0.00567640186910089,0.00564691576681622,0.00567361379401541,0.00578485179311942,0.00583547421324038,0.00592032467350648,0.00607043200255605,0.00613124077746978,0.00632292215109411,0.00623570554874274,0.00632409736849706,0.00646585251903705,0.00639263898563001,0.00655476940600309,0.00637139073939705,0.00651690901735586,0.00656727699721311,0.0063988761566214,0.0064441403004593,0.00632070243874585,0.00650888105606475,0.00636021156843433,0.00659129868535025,0.00644878153686359,0.00660267428926182,0.00638018417771411,0.00635510855559706,0.00627900814153739,0.00624727939599317,0.00623308797970702,0.00632212691372327,0.00634231113035153,0.00622954323030837,0.00604556183680184,0.00599420791116472,0.0060302270987224,0.00589454014141995,0.00591016633335735,0.00593195414367833,0.00599648374437983,0.00605279986978392,0.00613524857148395,0.00591058881764081,0.00588638431677245,0.00576538594524179,0.00586691926291218,0.00596179347799315,0.00579711117121708,0.00562224570760111,0.00582288548745653,0.00567940114172993,0.0057936273864384,0.00589717526644845,0.00599971571417083,0.00590001202285845,0.00580826926637877,0.00603841463647214,0.00590653277965248,0.00594008243954311,0.00585743454012007,0.00580320618656642,0.00576788620785313,0.00569911538476258,0.00555000666106229,0.00555979332447684,0.0056155103364346,0.00568372157392342,0.00564249023603079,0.00568696611020196,0.00554215413759046,0.00558503648173305,0.00563394249042714,0.00543254801517819,0.00540643697187332,0.00525353041072248,0.00509405106619712,0.00523768020399073,0.00505678522633407,0.0048894264893305,0.00505872131925539,0.00501913647563136,0.0049028620243404,0.00503664655483698,0.00498794241550738,0.00485951405259537,0.00473807824238686,0.00477391147494234,0.00478267210874933,0.00475986886528113,0.00470881026093988,0.00463847934474455,0.00467193688785476,0.00473173537142596,0.00453215316343269,0.00462508419565735,0.00455927803862765
